"GEOID","EP_POV150","EP_UNEMP","EP_HBURD","EP_NOHSDP","EP_UNINSUR","EP_AGE65","EP_AGE17","EP_DISABL","EP_SNGPNT","EP_LIMENG","EP_MUNIT","EP_MOBILE","EP_CROWD","EP_NOVEH","EP_GROUPQ","EP_NOINT","med_income","med_homeval"
"48201",0.257,0.064,0.313,0.179,0.212,0.11,0.262,0.1,0.081,0.112,0.26,0.026,0.063,0.067,0.01,0.101,65788,201200
"48203",0.255,0.061,0.233,0.107,0.163,0.17,0.243,0.174,0.093,0.021,0.014,0.214,0.033,0.064,0.023,0.22,57996,152200
"48205",0.125,0.015,0.212,0.158,0.215,0.162,0.222,0.106,0.045,0.017,0.016,0.145,0.027,0.024,0.274,0.093,61196,181600
"48207",0.278,0.063,0.198,0.205,0.204,0.234,0.174,0.233,0.052,0.034,0.008,0.123,0.011,0.052,0.05,0.185,48432,59700
"48209",0.209,0.051,0.309,0.091,0.129,0.114,0.227,0.111,0.048,0.033,0.181,0.077,0.04,0.028,0.029,0.086,71061,278000
"48211",0.117,0.041,0.186,0.114,0.182,0.188,0.251,0.189,0.037,0.082,0,0.159,0.047,0.036,0.015,0.176,54867,187200
"48213",0.273,0.055,0.229,0.133,0.187,0.222,0.214,0.178,0.039,0.013,0.031,0.263,0.034,0.054,0.017,0.179,51963,126100
"48215",0.419,0.076,0.286,0.314,0.31,0.112,0.317,0.121,0.108,0.179,0.048,0.144,0.121,0.056,0.01,0.196,44666,94600
"48217",0.234,0.045,0.221,0.144,0.179,0.205,0.231,0.174,0.06,0.026,0.023,0.166,0.032,0.055,0.026,0.147,57800,114600
"48219",0.27,0.053,0.203,0.205,0.2,0.15,0.266,0.157,0.086,0.042,0.024,0.158,0.034,0.059,0.029,0.185,49241,98600
"48221",0.154,0.058,0.232,0.076,0.144,0.252,0.207,0.129,0.035,0.019,0.051,0.174,0.033,0.025,0.014,0.097,75851,219300
"48223",0.24,0.048,0.225,0.151,0.188,0.183,0.242,0.143,0.05,0.029,0.038,0.129,0.035,0.041,0.014,0.138,57745,142600
"48225",0.331,0.045,0.267,0.176,0.163,0.221,0.197,0.224,0.057,0.013,0.024,0.205,0.023,0.078,0.137,0.251,43644,118100
"48227",0.247,0.052,0.2,0.19,0.166,0.127,0.218,0.162,0.083,0.058,0.097,0.073,0.03,0.052,0.118,0.153,60260,121200
"48229",0.437,0.082,0.221,0.451,0.29,0.11,0.17,0.323,0.137,0.321,0,0.454,0.06,0.082,0.269,0.256,32404,52800
"48231",0.227,0.058,0.262,0.123,0.163,0.159,0.238,0.154,0.057,0.023,0.06,0.165,0.052,0.048,0.03,0.144,61053,151800
"48233",0.177,0.043,0.156,0.141,0.156,0.172,0.25,0.166,0.044,0.013,0.019,0.084,0.006,0.042,0.009,0.159,57288,86200
"48235",0.117,0.013,0.232,0.112,0.222,0.194,0.257,0.13,0.042,0.003,0,0.195,0.049,0.006,0,0.283,39770,114200
"48237",0.284,0.082,0.226,0.204,0.186,0.173,0.219,0.138,0.082,0.026,0.007,0.178,0.04,0.108,0.12,0.167,56916,100700
"48239",0.232,0.055,0.188,0.194,0.153,0.193,0.252,0.15,0.047,0.033,0.012,0.167,0.042,0.067,0.014,0.159,60807,115100
"48241",0.338,0.125,0.196,0.127,0.201,0.205,0.235,0.139,0.055,0.007,0.017,0.292,0.043,0.059,0.029,0.15,44356,106600
"48243",0.33,0,0.12,0.143,0.172,0.417,0.146,0.152,0,0.071,0,0.143,0.066,0.027,0.021,0.254,38659,151200
"48245",0.292,0.054,0.267,0.152,0.208,0.149,0.243,0.151,0.101,0.048,0.095,0.036,0.032,0.074,0.061,0.132,53613,129600
"48247",0.485,0.045,0.207,0.214,0.271,0.084,0.323,0.135,0.036,0.009,0,0.085,0.134,0.049,0.009,0.329,37342,88000
"48249",0.346,0.052,0.235,0.217,0.202,0.158,0.27,0.173,0.113,0.035,0.006,0.124,0.059,0.076,0.01,0.311,47629,78000
"48251",0.18,0.035,0.223,0.136,0.165,0.14,0.257,0.108,0.064,0.03,0.038,0.183,0.049,0.024,0.016,0.098,70767,182800
"48253",0.261,0.047,0.196,0.192,0.193,0.156,0.163,0.174,0.05,0.019,0.013,0.135,0.01,0.036,0.315,0.164,55575,79000
"48255",0.297,0.053,0.184,0.239,0.163,0.144,0.206,0.135,0.096,0.063,0.036,0.138,0.078,0.088,0.249,0.228,49526,111900
"48257",0.184,0.049,0.254,0.137,0.136,0.112,0.281,0.109,0.094,0.019,0.041,0.128,0.048,0.032,0.01,0.119,75187,216300
"48259",0.115,0.048,0.19,0.075,0.12,0.196,0.227,0.115,0.04,0.034,0.074,0.058,0.027,0.026,0.013,0.076,100706,393200
"48261",0.517,0,0,0.667,0.181,0.362,0.241,0.25,0,0.364,0,0.086,0,0,0.043,0.474,42778,NA
"48263",0.092,0.054,0.118,0.115,0.042,0.373,0.239,0.201,0.016,0.003,0,0.145,0,0.028,0.099,0.073,63994,91400
"48265",0.229,0.033,0.253,0.103,0.181,0.279,0.186,0.161,0.041,0.016,0.043,0.179,0.029,0.044,0.037,0.103,62204,212300
"48267",0.279,0.008,0.178,0.147,0.179,0.28,0.192,0.188,0.009,0.013,0.015,0.183,0.023,0.042,0.008,0.183,55677,131700
"48269",0.403,0.045,0.05,0.213,0.106,0.13,0.236,0.125,0.163,0.074,0,0.208,0,0,0,0,42125,22600
"48271",0.302,0.019,0.115,0.154,0.136,0.24,0.118,0.34,0.054,0.063,0.017,0.14,0,0.031,0.07,0.334,58925,98800
"48273",0.376,0.075,0.325,0.176,0.173,0.131,0.243,0.142,0.105,0.023,0.107,0.068,0.083,0.061,0.056,0.181,49986,98000
"48275",0.296,0.016,0.2,0.182,0.161,0.186,0.245,0.198,0.046,0.032,0.026,0.038,0.013,0.034,0.04,0.169,50163,47000
"48277",0.269,0.039,0.256,0.125,0.19,0.193,0.238,0.189,0.089,0.012,0.049,0.073,0.021,0.071,0.015,0.233,51561,122100
"48279",0.305,0.028,0.168,0.233,0.254,0.171,0.274,0.163,0.101,0.077,0.006,0.098,0.052,0.049,0.015,0.22,50041,66200
"48281",0.217,0.053,0.245,0.097,0.136,0.205,0.213,0.229,0.053,0.009,0.016,0.157,0.025,0.044,0.012,0.13,66506,174300
"48283",0.338,0.042,0.328,0.376,0.197,0.173,0.222,0.101,0.077,0.082,0.004,0.237,0.073,0.025,0.138,0.266,61042,83000
"48285",0.219,0.03,0.186,0.147,0.105,0.237,0.236,0.144,0.048,0.015,0.013,0.144,0.035,0.036,0.022,0.198,57602,176900
"48287",0.262,0.028,0.23,0.135,0.138,0.205,0.215,0.156,0.055,0.027,0.021,0.227,0.046,0.047,0.025,0.193,60750,189400
"48289",0.234,0.051,0.146,0.154,0.186,0.236,0.224,0.225,0.051,0.024,0.005,0.389,0.038,0.019,0.006,0.214,48676,125800
"48291",0.301,0.069,0.249,0.216,0.245,0.126,0.279,0.162,0.053,0.056,0.027,0.291,0.067,0.046,0.066,0.123,53871,128400
"48293",0.314,0.036,0.239,0.154,0.191,0.206,0.223,0.168,0.088,0.028,0.011,0.193,0.047,0.039,0.042,0.301,49507,116300
"48295",0.225,0.059,0.123,0.149,0.199,0.167,0.293,0.153,0.12,0.079,0,0.112,0.07,0.043,0.016,0.133,66250,110100
"48297",0.312,0.036,0.194,0.246,0.18,0.213,0.196,0.163,0.053,0.035,0.021,0.197,0.045,0.069,0.132,0.31,52870,117500
"48299",0.215,0.06,0.245,0.085,0.148,0.371,0.159,0.217,0.043,0.015,0.034,0.115,0.032,0.033,0.01,0.126,62839,246600
"48301",0.073,0,0,0.032,0,0.354,0.292,0.188,0,0.068,0.091,0.309,0.2,0.125,0,0.125,NA,NA
"48303",0.269,0.046,0.308,0.117,0.135,0.127,0.236,0.129,0.067,0.017,0.146,0.047,0.03,0.056,0.042,0.14,56529,158700
"48305",0.37,0.036,0.223,0.186,0.167,0.158,0.273,0.197,0.058,0.031,0.017,0.043,0.012,0.042,0.011,0.17,49747,94300
"48307",0.236,0.087,0.222,0.201,0.189,0.226,0.221,0.21,0.038,0.028,0.023,0.074,0.013,0.048,0.018,0.129,46552,86400
"48309",0.288,0.044,0.305,0.131,0.141,0.148,0.241,0.134,0.078,0.037,0.136,0.055,0.03,0.052,0.037,0.145,53723,165400
"48311",0.41,0.024,0.213,0.111,0.221,0.191,0.315,0.161,0.104,0.029,0,0.306,0.069,0.03,0,0.238,63056,89300
"48313",0.22,0.063,0.17,0.211,0.133,0.152,0.217,0.165,0.063,0.046,0.035,0.245,0.035,0.087,0.163,0.206,59923,117200
"48315",0.282,0.107,0.187,0.133,0.116,0.271,0.172,0.223,0.049,0.012,0,0.289,0.031,0.049,0.011,0.236,43153,98200
"48317",0.199,0.102,0.107,0.158,0.147,0.105,0.295,0.111,0.068,0.029,0,0.182,0.089,0,0.011,0.248,69194,147300
"48319",0.133,0.028,0.181,0.151,0.112,0.312,0.223,0.189,0.026,0.034,0.005,0.1,0.01,0.034,0.002,0.106,73186,236600
"48321",0.312,0.067,0.26,0.185,0.173,0.174,0.258,0.174,0.083,0.035,0.053,0.12,0.037,0.066,0.01,0.246,48566,136000
"48323",0.385,0.071,0.279,0.354,0.281,0.118,0.31,0.121,0.14,0.22,0.066,0.131,0.107,0.078,0.005,0.261,44502,108800
"48325",0.177,0.024,0.199,0.14,0.137,0.17,0.227,0.187,0.057,0.037,0.013,0.257,0.037,0.047,0.045,0.149,67180,165100
"48327",0.272,0.143,0.233,0.221,0.254,0.355,0.19,0.29,0.03,0.028,0.051,0.135,0,0.041,0.024,0.26,40341,82600
"48329",0.162,0.034,0.24,0.156,0.154,0.103,0.289,0.108,0.068,0.054,0.137,0.111,0.05,0.047,0.011,0.116,88210,245600
"48331",0.239,0.058,0.203,0.142,0.162,0.207,0.234,0.158,0.048,0.036,0.017,0.154,0.046,0.04,0.02,0.197,52810,126100
"48333",0.162,0.023,0.193,0.121,0.135,0.281,0.188,0.161,0.09,0.018,0.002,0.114,0.016,0.016,0.037,0.159,53483,159700
"48335",0.274,0.014,0.166,0.162,0.258,0.143,0.184,0.147,0.074,0.041,0.037,0.128,0.061,0.019,0.167,0.214,50144,68800
"48337",0.21,0.051,0.213,0.12,0.156,0.216,0.227,0.198,0.055,0.009,0.008,0.152,0.014,0.046,0.018,0.207,59127,138800
"48339",0.159,0.043,0.209,0.102,0.143,0.134,0.259,0.101,0.05,0.041,0.136,0.125,0.037,0.033,0.005,0.067,88597,257700
"48341",0.267,0.025,0.241,0.321,0.214,0.112,0.313,0.109,0.091,0.168,0.042,0.14,0.065,0.077,0.008,0.155,55543,115300
"48343",0.26,0.059,0.186,0.124,0.135,0.217,0.23,0.207,0.074,0.004,0.019,0.174,0.022,0.057,0.013,0.159,46468,97700
"48345",0.155,0.03,0.087,0.14,0.186,0.313,0.176,0.231,0.059,0,0.008,0.075,0.009,0.024,0,0.233,59286,59000
"48347",0.343,0.066,0.291,0.148,0.155,0.153,0.231,0.166,0.093,0.036,0.11,0.184,0.051,0.06,0.08,0.156,47306,140900
"48349",0.304,0.056,0.277,0.196,0.181,0.166,0.256,0.174,0.074,0.048,0.04,0.167,0.063,0.051,0.021,0.187,50466,115800
"48351",0.38,0.106,0.203,0.181,0.243,0.222,0.216,0.154,0.064,0,0.005,0.355,0.06,0.076,0.013,0.117,38116,81600
"48353",0.343,0.066,0.217,0.161,0.171,0.192,0.259,0.196,0.085,0.028,0.045,0.071,0.063,0.068,0.02,0.229,44700,78300
"48355",0.264,0.057,0.294,0.155,0.181,0.15,0.241,0.131,0.084,0.026,0.116,0.035,0.037,0.07,0.024,0.139,59477,155400
"48357",0.296,0.015,0.192,0.237,0.237,0.107,0.303,0.143,0.134,0.153,0.067,0.149,0.08,0.033,0.007,0.125,57413,109200
"48359",0.261,0.015,0.154,0.165,0.123,0.126,0.333,0.106,0.02,0.016,0.006,0.164,0.019,0.016,0.164,0.125,68077,104900
"48361",0.212,0.058,0.187,0.107,0.163,0.157,0.25,0.167,0.06,0.016,0.051,0.169,0.025,0.053,0.009,0.094,68756,131700
"48363",0.264,0.073,0.251,0.125,0.187,0.198,0.232,0.165,0.046,0.017,0.036,0.17,0.029,0.04,0.01,0.14,59796,127600
"48365",0.228,0.029,0.218,0.163,0.199,0.202,0.231,0.168,0.055,0.015,0.019,0.246,0.033,0.031,0.02,0.176,54853,120700
"48367",0.139,0.039,0.19,0.097,0.138,0.157,0.246,0.123,0.034,0.016,0.027,0.149,0.021,0.028,0.012,0.09,88535,264100
"48369",0.255,0.021,0.189,0.289,0.242,0.153,0.276,0.116,0.064,0.11,0.034,0.094,0.049,0.019,0.008,0.148,62885,106400
"48371",0.319,0.012,0.213,0.241,0.172,0.136,0.246,0.085,0.082,0.04,0.033,0.202,0.024,0.085,0.152,0.254,55652,113100
"48373",0.259,0.093,0.222,0.186,0.167,0.188,0.201,0.242,0.066,0.02,0.017,0.226,0.06,0.036,0.073,0.171,52826,126200
"48375",0.354,0.037,0.315,0.228,0.215,0.135,0.269,0.132,0.085,0.066,0.117,0.081,0.046,0.086,0.058,0.168,45096,102000
"48377",0.468,0.123,0.282,0.384,0.33,0.228,0.299,0.152,0.044,0.181,0.018,0.132,0.089,0.139,0.001,0.296,26395,72100
"48379",0.193,0.023,0.145,0.126,0.163,0.24,0.192,0.202,0.058,0.022,0.008,0.203,0.029,0.041,0.005,0.14,55758,153800
